02/09/2021 at 11:50下午 ET,391.55,391.55,391.55,391.55,98
02/10/2021 at 12:10上午 ET,391.81,391.81,391.81,391.81,50
02/10/2021 at 12:20上午 ET,391.55,391.81,391.55,391.81,110
02/10/2021 at 01:00上午 ET,391.81,391.81,391.81,391.81,5
02/10/2021 at 01:40上午 ET,391.55,391.55,391.55,391.55,2
02/10/2021 at 02:00上午 ET,391.55,391.55,391.55,391.55,50
02/10/2021 at 02:30上午 ET,391.79,391.99,391.79,391.99,247
02/10/2021 at 02:40上午 ET,392.0,392.0,391.99,391.99,202
02/10/2021 at 03:00上午 ET,391.99,391.99,391.55,391.55,50
02/10/2021 at 04:00上午 ET,391.5,391.7,391.5,391.69,4050
02/10/2021 at 04:10上午 ET,391.65,391.66,391.5,391.5,2752
02/10/2021 at 04:20上午 ET,391.51,391.6,391.51,391.57,5395
02/10/2021 at 04:30上午 ET,391.57,391.62,391.57,391.62,200
02/10/2021 at 04:50上午 ET,391.62,391.62,391.45,391.45,305
02/10/2021 at 05:00上午 ET,391.56,391.6,391.56,391.6,355
02/10/2021 at 05:10上午 ET,391.59,391.59,391.39,391.5,2085
02/10/2021 at 05:20上午 ET,391.47,391.52,391.47,391.5,1000
02/10/2021 at 05:30上午 ET,391.35,391.45,391.35,391.45,4800
02/10/2021 at 05:40上午 ET,391.45,391.5,391.4,391.44,2800
02/10/2021 at 05:50上午 ET,391.46,391.59,391.46,391.58,1300
02/10/2021 at 06:00上午 ET,391.62,391.77,391.61,391.76,3200
02/10/2021 at 06:10上午 ET,391.74,391.76,391.73,391.76,600
02/10/2021 at 06:20上午 ET,391.73,391.9,391.73,391.83,7788
02/10/2021 at 06:30上午 ET,391.62,391.62,391.59,391.59,17403
02/10/2021 at 06:40上午 ET,391.59,391.59,391.5,391.55,1650
02/10/2021 at 06:50上午 ET,391.53,391.8,391.45,391.45,19590
02/10/2021 at 07:00上午 ET,391.45,391.5,391.29,391.49,57669
02/10/2021 at 07:10上午 ET,391.48,391.5,391.44,391.5,12896
02/10/2021 at 07:20上午 ET,391.5,391.51,391.35,391.5,23863
02/10/2021 at 07:30上午 ET,391.49,391.58,391.49,391.54,29533
